estimate,se,z,p,term,n,lambda,moran_ols_p,pseudo_r2,aic_sar,aic_ols,class,grain,response,thermal,moment,trait,p_adj
-0.0218856305412463,0.0245942589594866,-0.889867451477108,0.373537062838427,ax_structure,1995,0.92577094883085,0,,2104.91403759911,4430.80064246956,Amphibia,50km,SES.body_mass.kurt,Ectotherm,kurt,body_mass,0.495231029147147
0.0251610471872071,0.0215840924336056,1.16572180482476,0.243726941262762,ax_human,1995,0.92577094883085,0,,2104.91403759911,4430.80064246956,Amphibia,50km,SES.body_mass.kurt,Ectotherm,kurt,body_mass,0.359776942998137
-0.0933571574042849,0.0979462025313134,-0.953147288935869,0.340515449090694,ax_thermal,1995,0.912320751839833,0,,3497.81199721453,5576.79976284868,Amphibia,50km,SES.body_length.kurt,Ectotherm,kurt,body_length,0.463365777353459
-0.0195621799672203,0.073088032097892,-0.267652301008999,0.788966968786787,ax_water,1995,0.912320751839833,0,,3497.81199721453,5576.79976284868,Amphibia,50km,SES.body_length.kurt,Ectotherm,kurt,body_length,0.858952474776981
-0.081810190238788,0.0497477972969339,-1.64449874535109,0.100073223249852,ax_productivity,1995,0.912320751839833,0,,3497.81199721453,5576.79976284868,Amphibia,50km,SES.body_length.kurt,Ectotherm,kurt,body_length,0.180153771821906
-0.0224099103799714,0.0347884458135275,-0.644176819513371,0.519460780644227,ax_structure,1995,0.912320751839833,0,,3497.81199721453,5576.79976284868,Amphibia,50km,SES.body_length.kurt,Ectotherm,kurt,body_length,0.638617451466666
-0.0342976405545462,0.0304414958590822,-1.12667395562014,0.259880357899936,ax_human,1995,0.912320751839833,0,,3497.81199721453,5576.79976284868,Amphibia,50km,SES.body_length.kurt,Ectotherm,kurt,body_length,0.378175498629897
1.51233077131098,0.142699778876465,10.5979895919825,0,ax_thermal,1990,0.943818217856498,0,,4348.62082693724,6913.02960152962,Amphibia,50km,SES.nocturnality.kurt,Ectotherm,kurt,nocturnality,0
0.295073834001735,0.0957112939065469,3.08295731838969,0.00204954548298208,ax_water,1990,0.943818217856498,0,,4348.62082693724,6913.02960152962,Amphibia,50km,SES.nocturnality.kurt,Ectotherm,kurt,nocturnality,0.00660632240740378
0.262879597066708,0.0630005370144204,4.17265644904799,3.01068732766474e-05,ax_productivity,1990,0.943818217856498,0,,4348.62082693724,6913.02960152962,Amphibia,50km,SES.nocturnality.kurt,Ectotherm,kurt,nocturnality,0.000156294652233038
0.111334334519679,0.043416688213743,2.56432121150222,0.0103377823949913,ax_structure,1990,0.943818217856498,0,,4348.62082693724,6913.02960152962,Amphibia,50km,SES.nocturnality.kurt,Ectotherm,kurt,nocturnality,0.026699154531946
-0.0185948351123087,0.0382355438690578,-0.486323280139259,0.626737975948346,ax_human,1990,0.943818217856498,0,,4348.62082693724,6913.02960152962,Amphibia,50km,SES.nocturnality.kurt,Ectotherm,kurt,nocturnality,0.733654732730397
-0.168416810203988,0.0788070316657521,-2.13707846424545,0.032591610246558,ax_thermal,1994,0.925207002405469,0,,2376.65780163837,4760.6387552395,Amphibia,50km,SES.verticality.kurt,Ectotherm,kurt,verticality,0.0703292642162567
-0.126506535899493,0.0565289387925013,-2.23790749661613,0.0252270880720276,ax_water,1994,0.925207002405469,0,,2376.65780163837,4760.6387552395,Amphibia,50km,SES.verticality.kurt,Ectotherm,kurt,verticality,0.0562125332039745
0.0863013627214045,0.0378743309182687,2.27862408731759,0.0226894208235662,ax_productivity,1994,0.925207002405469,0,,2376.65780163837,4760.6387552395,Amphibia,50km,SES.verticality.kurt,Ectotherm,kurt,verticality,0.0514670126564987
0.00804048753407292,0.0263355896563126,0.30530880982745,0.760130966792351,ax_structure,1994,0.925207002405469,0,,2376.65780163837,4760.6387552395,Amphibia,50km,SES.verticality.kurt,Ectotherm,kurt,verticality,0.836093082186087
0.0372331591096813,0.0231041441638504,1.61153595846834,0.107062956310527,ax_human,1994,0.925207002405469,0,,2376.65780163837,4760.6387552395,Amphibia,50km,SES.verticality.kurt,Ectotherm,kurt,verticality,0.189819727945151
0.321833308386635,0.127160834468067,2.53091535403107,0.0113765299464503,ax_thermal,1995,0.934953851120698,0,,4094.57268453639,6415.16643864485,Amphibia,50km,SES.habitat_breadth.kurt,Ectotherm,kurt,habitat_breadth,0.0289263707165559
-0.0422797832798671,0.0883662976057605,-0.478460503895899,0.632322479046515,ax_water,1995,0.934953851120698,0,,4094.57268453639,6415.16643864485,Amphibia,50km,SES.habitat_breadth.kurt,Ectotherm,kurt,habitat_breadth,0.738218969309608
0.109422302939946,0.0586283765705563,1.8663710193009,0.0619894748485055,ax_productivity,1995,0.934953851120698,0,,4094.57268453639,6415.16643864485,Amphibia,50km,SES.habitat_breadth.kurt,Ectotherm,kurt,habitat_breadth,0.1205963686258
0.155506493256506,0.0405356950744874,3.83628535222478,0.000124909268034434,ax_structure,1995,0.934953851120698,0,,4094.57268453639,6415.16643864485,Amphibia,50km,SES.habitat_breadth.kurt,Ectotherm,kurt,habitat_breadth,0.00055215956759157
0.00243231622187317,0.0356492499443057,0.0682290995090541,0.945603262880728,ax_human,1995,0.934953851120698,0,,4094.57268453639,6415.16643864485,Amphibia,50km,SES.habitat_breadth.kurt,Ectotherm,kurt,habitat_breadth,0.965622260974093
-0.308298644116065,0.0951231601421209,-3.24104711886616,0.00119091497349744,ax_thermal,1995,0.926392838012797,0,,3104.72726622191,5408.75949802407,Amphibia,50km,SES.range_size.kurt,Ectotherm,kurt,range_size,0.00417329178746965
-0.0210252575554741,0.0679695596323394,-0.309333437927269,0.757067897626593,ax_water,1995,0.926392838012797,0,,3104.72726622191,5408.75949802407,Amphibia,50km,SES.range_size.kurt,Ectotherm,kurt,range_size,0.833842412429559
-0.112999053378657,0.045510085932822,-2.4829452870174,0.0130301099346666,ax_productivity,1995,0.926392838012797,0,,3104.72726622191,5408.75949802407,Amphibia,50km,SES.range_size.kurt,Ectotherm,kurt,range_size,0.0326250080806919
-0.195322499419891,0.0316006339233859,-6.18096775822412,6.37098374056677e-10,ax_structure,1995,0.926392838012797,0,,3104.72726622191,5408.75949802407,Amphibia,50km,SES.range_size.kurt,Ectotherm,kurt,range_size,7.62657907629891e-09
