class,grain,env,trait,stat,p_maxtest,p_naive,r2_naive,p_naive_adj,thermal
Mammalia,100km,bio1_mean,litter_size,-0.263166223632858,0.00526315789473684,8.87537375278882e-67,0.269628275015886,2.3987496629159e-66,Endotherm
Mammalia,100km,bio6_mean,litter_size,-0.333358140894762,0.00526315789473684,7.58114823639721e-190,0.597707607343252,7.58114823639721e-189,Endotherm
Mammalia,100km,bio4_mean,litter_size,0.332700315821458,0.00526315789473684,5.51084656410101e-257,0.709512897291573,1.37771164102525e-255,Endotherm
Mammalia,100km,bio12_mean,litter_size,-0.331893979081437,0.00526315789473684,3.07805134605247e-216,0.646037079258243,3.84756418256559e-215,Endotherm
Mammalia,100km,bio15_mean,litter_size,0.203387999914193,0.00526315789473684,1.81993998748031e-53,0.22105222981145,4.23241857553562e-53,Endotherm
Mammalia,100km,npp,litter_size,-0.186668709441212,0.00526315789473684,1.44988120608785e-46,0.194630878529465,3.08485362997415e-46,Endotherm
Mammalia,100km,elev_range,litter_size,-0.0667801702483248,0.00869565217391304,9.40830203066346e-08,0.0295923513193346,1.09398860821668e-07,Endotherm
Mammalia,100km,het_shannon,litter_size,-0.11534832779909,0.00526315789473684,4.72323281711097e-22,0.0935882027024441,7.04960121956861e-22,Endotherm
Mammalia,100km,hfp2020,litter_size,-0.133143595650516,0.00526315789473684,1.89669746563733e-22,0.0953123638929245,2.91799610098051e-22,Endotherm
Mammalia,100km,lc_cropland,litter_size,0.0546008238960177,0.102631578947368,0.00402480555781543,0.00868383170344315,0.00432774791162949,Endotherm
Mammalia,100km,bio1_mean,range_size,-0.151858948862133,0.00526315789473684,1.39313339906326e-33,0.14253796344264,2.53296981647866e-33,Endotherm
Mammalia,100km,bio6_mean,range_size,-0.221909631712834,0.00526315789473684,1.92212361474011e-106,0.397262555799281,8.73692552154595e-106,Endotherm
Mammalia,100km,bio4_mean,range_size,0.283532584643104,0.00526315789473684,2.49215431864226e-243,0.689621026282192,4.98430863728452e-242,Endotherm
Mammalia,100km,bio12_mean,range_size,-0.190744535915574,0.00526315789473684,2.17970915124814e-86,0.335773204409541,7.26569717082715e-86,Endotherm
Mammalia,100km,bio15_mean,range_size,0.109514258167788,0.00526315789473684,1.11153984099623e-22,0.0963208105859271,1.73678100155661e-22,Endotherm
Mammalia,100km,npp,range_size,-0.0467074042941632,0.36551724137931,5.43466969042591e-07,0.0261188664361515,6.24674677060449e-07,Endotherm
Mammalia,100km,elev_range,range_size,-0.132198067760221,0.00526315789473684,2.76069145255183e-28,0.120365786728616,4.75981284922729e-28,Endotherm
Mammalia,100km,het_shannon,range_size,-0.10216903098999,0.00526315789473684,2.92113425917227e-19,0.0813595290904113,4.29578567525334e-19,Endotherm
Mammalia,100km,hfp2020,range_size,-0.0559655583410043,0.1975,4.88442696638948e-09,0.0354500876493679,6.03015674862898e-09,Endotherm
Mammalia,100km,lc_cropland,range_size,0.0815559018443536,0.00869565217391304,4.73503296980586e-10,0.0400645768480403,6.0705550894947e-10,Endotherm
Reptilia,50km,bio1_mean,body_mass,0.191078579936277,0.01,7.98706185452714e-29,0.121209549608881,1.66397121969315e-28,Ectotherm
Reptilia,50km,bio6_mean,body_mass,0.206391418013556,0.01,6.0924521473874e-30,0.125869645839636,1.32444611899726e-29,Ectotherm
Reptilia,50km,bio4_mean,body_mass,-0.178529359550396,0.0266666666666667,8.11347370845191e-17,0.0696875936483213,1.33007765712326e-16,Ectotherm
Reptilia,50km,bio12_mean,body_mass,0.205695123325879,0.01,3.05923163269104e-49,0.202695919302559,9.86848913771304e-49,Ectotherm
Reptilia,50km,bio15_mean,body_mass,-0.0829184953233377,0.186666666666667,6.6080490463373e-05,0.016437973510971,8.05859639797232e-05,Ectotherm
Reptilia,50km,npp,body_mass,0.173239555600741,0.01,4.09746913583527e-24,0.101313296495219,8.03425320752013e-24,Ectotherm
Reptilia,50km,elev_range,body_mass,0.00255495675586634,0.975757575757576,0.0391311164223285,0.00442035741226216,0.0425338221981831,Ectotherm
Reptilia,50km,het_shannon,body_mass,0.177970391099639,0.01,1.8020078826917e-43,0.180440272370387,5.30002318438736e-43,Ectotherm
Reptilia,50km,hfp2020,body_mass,0.148130520310382,0.01,1.65480838901736e-32,0.136481083885943,3.76092815685764e-32,Ectotherm
Reptilia,50km,lc_cropland,body_mass,0.0149002029827091,0.729545454545455,4.95717449761431e-06,0.0214773435849201,6.52259802317672e-06,Ectotherm
Reptilia,50km,bio1_mean,body_length,0.204444542783794,0.01,6.07438602737206e-57,0.231481955498527,2.24977260273039e-56,Ectotherm
Reptilia,50km,bio6_mean,body_length,0.219760148056112,0.01,2.32702647363399e-54,0.221942855232536,8.02422921942756e-54,Ectotherm
Reptilia,50km,bio4_mean,body_length,-0.178033416377165,0.0342857142857143,2.19744258865532e-16,0.0677826445413477,3.54426223976665e-16,Ectotherm
Reptilia,50km,bio12_mean,body_length,0.233715389016757,0.01,1.61735457639017e-120,0.432944338114493,1.61735457639017e-119,Ectotherm
Reptilia,50km,bio15_mean,body_length,-0.0998823774161052,0.1,0.000503793352534625,0.0125201952635961,0.000585806223877471,Ectotherm
Reptilia,50km,npp,body_length,0.21392985531358,0.01,3.3680499680292e-124,0.442847343683619,4.2100624600365e-123,Ectotherm
Reptilia,50km,elev_range,body_length,-0.00183576379641278,0.964948453608247,3.00112697048297e-06,0.0224569774285842,4.00150262731063e-06,Ectotherm
Reptilia,50km,het_shannon,body_length,0.203352897821113,0.01,8.49676788232211e-96,0.361747881132122,6.53597529409393e-95,Ectotherm
Reptilia,50km,hfp2020,body_length,0.158614264888178,0.01,3.47302512570556e-81,0.315553111627466,2.04295595629739e-80,Ectotherm
Reptilia,50km,lc_cropland,body_length,0.0444384481146202,0.335211267605634,1.03491945604748e-29,0.124912034282059,2.20195628946273e-29,Ectotherm
Reptilia,50km,bio1_mean,nocturnality,0.188854960388481,0.0153846153846154,3.24469225334769e-71,0.282140074284172,1.62234612667385e-70,Ectotherm
Reptilia,50km,bio6_mean,nocturnality,0.208114672873428,0.0222222222222222,1.13579570639303e-103,0.385341825999419,1.03254155126639e-102,Ectotherm
Reptilia,50km,bio4_mean,nocturnality,-0.186018600062959,0.0266666666666667,1.39242029844672e-65,0.262554707880691,6.05400129759444e-65,Ectotherm
Reptilia,50km,bio12_mean,nocturnality,0.198280330844498,0.0153846153846154,4.440458569667e-144,0.493418424879078,7.40076428277833e-143,Ectotherm
Reptilia,50km,bio15_mean,nocturnality,-0.145061753003338,0.01,2.43177632093967e-51,0.210646745882549,8.10592106979891e-51,Ectotherm
Reptilia,50km,npp,nocturnality,0.13834998894189,0.0342857142857143,3.12839661507861e-64,0.257777055430796,1.30349858961609e-63,Ectotherm
Reptilia,50km,elev_range,nocturnality,0.0327145577781667,0.419178082191781,4.99620738638772e-05,0.0169801952037926,6.24525923298465e-05,Ectotherm
Reptilia,50km,het_shannon,nocturnality,0.0853892853662577,0.186666666666667,9.05584786068096e-20,0.0825984631355889,1.56135307942775e-19,Ectotherm
Reptilia,50km,hfp2020,nocturnality,0.0671245220539059,0.186666666666667,5.96905058559081e-16,0.0658689293632332,9.47468346919176e-16,Ectotherm
Reptilia,50km,lc_cropland,nocturnality,-0.0530301261136567,0.230769230769231,0.570886960033166,0.000334353932065644,0.58854325776615,Ectotherm
Reptilia,50km,bio1_mean,verticality,0.13218961091313,0.0473684210526316,2.77859846317672e-80,0.31259124810389,1.54366581287595e-79,Ectotherm
Reptilia,50km,bio6_mean,verticality,0.159741814009975,0.0432432432432432,2.45447108969186e-164,0.540240143335118,4.90894217938371e-163,Ectotherm
Reptilia,50km,bio4_mean,verticality,-0.181814620677583,0.0388888888888889,2.63766068992567e-191,0.59593724358893,1.31883034496283e-189,Ectotherm
Reptilia,50km,bio12_mean,verticality,0.139801543062554,0.0536585365853659,1.82741267651046e-176,0.566178037034926,4.56853169127615e-175,Ectotherm
Reptilia,50km,bio15_mean,verticality,-0.0458129409539348,0.455263157894737,2.32151872184655e-22,0.0938021442645529,4.29910874416028e-22,Ectotherm
Reptilia,50km,npp,verticality,0.100510102606943,0.0978723404255319,3.60110818576664e-82,0.318766697629624,2.25069261610415e-81,Ectotherm
Reptilia,50km,elev_range,verticality,0.0683997096999613,0.0571428571428571,1.59792171669171e-21,0.090193058455294,2.90531221216675e-21,Ectotherm
Reptilia,50km,het_shannon,verticality,0.112100599109854,0.0888888888888889,6.89619955675182e-77,0.301343483283016,3.6295787140799e-76,Ectotherm
Reptilia,50km,hfp2020,verticality,0.062672037543981,0.186666666666667,6.21230745137187e-62,0.249583679166909,2.38934901975841e-61,Ectotherm
Reptilia,50km,lc_cropland,verticality,-0.0112437693763882,0.87741935483871,5.07379809619649e-05,0.0169502964909639,6.26394826690925e-05,Ectotherm
Reptilia,50km,bio1_mean,diet_breadth,-0.0266213624905628,0.729545454545455,6.17926164926701e-34,0.142332326559005,1.43703759285279e-33,Ectotherm
Reptilia,50km,bio6_mean,diet_breadth,-0.0328811925315344,0.711627906976744,4.87487144567841e-42,0.17482295351636,1.31753282315633e-41,Ectotherm
Reptilia,50km,bio4_mean,diet_breadth,0.0248753500937179,0.780434782608696,2.59879558691284e-34,0.143867545149677,6.18760854026866e-34,Ectotherm
Reptilia,50km,bio12_mean,diet_breadth,0.00554390125460316,0.98,0.0207530495595762,0.00555185053869256,0.0230589439550847,Ectotherm
Reptilia,50km,bio15_mean,diet_breadth,0.0628492586965764,0.304347826086957,2.26779641585948e-17,0.0721201294450921,3.77966069309913e-17,Ectotherm
Reptilia,50km,npp,diet_breadth,0.0341749190603052,0.692857142857143,0.000295952034989213,0.0135418630397989,0.000348178864693192,Ectotherm
Reptilia,50km,elev_range,diet_breadth,0.00348713260380661,0.932631578947368,0.0360525559641791,0.00456489062306225,0.0396181933672298,Ectotherm
Reptilia,50km,het_shannon,diet_breadth,0.0409944533072088,0.637037037037037,5.94017829086075e-10,0.0391314499947082,8.60895404472573e-10,Ectotherm
Reptilia,50km,hfp2020,diet_breadth,-0.0132496658608248,0.780434782608696,9.81780477676866e-05,0.0156712336966216,0.000118286804539382,Ectotherm
Reptilia,50km,lc_cropland,diet_breadth,0.00441833634010724,0.975757575757576,0.00870253440770445,0.00714031461451723,0.010002913112304,Ectotherm
Reptilia,50km,bio1_mean,diet_vert,0.104369601177478,0.171428571428571,6.62034294395909e-06,0.0209129447202966,8.59784797916765e-06,Ectotherm
Reptilia,50km,bio6_mean,diet_vert,0.102119873352539,0.236363636363636,0.0144955397127023,0.00620323685626786,0.0164722042189799,Ectotherm
Reptilia,50km,bio4_mean,diet_vert,-0.0671272429992312,0.461538461538462,0.000167995755623985,0.0146331002605525,0.000199994947171411,Ectotherm
Reptilia,50km,bio12_mean,diet_vert,0.152690222424828,0.0342857142857143,2.24421329015319e-42,0.176147681215006,6.23392580598109e-42,Ectotherm
Reptilia,50km,bio15_mean,diet_vert,0.00437248293607568,0.954166666666667,5.02040796217038e-07,0.0259518756349716,6.78433508401402e-07,Ectotherm
Reptilia,50km,npp,diet_vert,0.192924788959866,0.0153846153846154,4.49388569433295e-125,0.445174963389069,6.41983670618993e-124,Ectotherm
Reptilia,50km,elev_range,diet_vert,-0.0258105235280412,0.51,4.88855430122997e-15,0.0618316523026004,7.52085277112303e-15,Ectotherm
Reptilia,50km,het_shannon,diet_vert,0.188590850122018,0.0153846153846154,2.54001009308342e-86,0.332157303150393,1.69334006205561e-85,Ectotherm
Reptilia,50km,hfp2020,diet_vert,0.117200540987675,0.032258064516129,8.11098469969386e-43,0.177882503219991,2.31742419991253e-42,Ectotherm
Reptilia,50km,lc_cropland,diet_vert,0.084186429976978,0.0863636363636364,7.3592069150265e-48,0.19742294280676,2.29975216094578e-47,Ectotherm
Reptilia,50km,bio1_mean,diet_plant,-0.0622553709431749,0.440540540540541,5.96995806490845e-18,0.0746614082016542,1.01185729913703e-17,Ectotherm
Reptilia,50km,bio6_mean,diet_plant,-0.0649758544123397,0.461538461538462,7.08484912882976e-11,0.0432784700157682,1.04188957776908e-10,Ectotherm
Reptilia,50km,bio4_mean,diet_plant,0.0428852786204598,0.667469879518072,0.578193214343742,0.000321827067083444,0.589993075860961,Ectotherm
Reptilia,50km,bio12_mean,diet_plant,-0.0862495762878677,0.262686567164179,4.91088567838486e-37,0.154904816947657,1.22772141959622e-36,Ectotherm
Reptilia,50km,bio15_mean,diet_plant,0.0296081547261339,0.667469879518072,0.547448483332618,0.000376720225473287,0.57025883680481,Ectotherm
Reptilia,50km,npp,diet_plant,-0.0995221163872413,0.107692307692308,1.83960935765903e-86,0.332604623269049,1.31400668404217e-85,Ectotherm
Reptilia,50km,elev_range,diet_plant,0.0159213572892795,0.701176470588235,9.84453012225199e-12,0.0471192975845762,1.46933285406746e-11,Ectotherm
Reptilia,50km,het_shannon,diet_plant,-0.110596219089693,0.1,2.37947416311842e-45,0.187754554126842,7.2105277670255e-45,Ectotherm
Reptilia,50km,hfp2020,diet_plant,-0.0727983120823041,0.152727272727273,9.71864760363285e-39,0.161738522012954,2.49196092400842e-38,Ectotherm
Reptilia,50km,lc_cropland,diet_plant,-0.0618107521767233,0.186885245901639,2.13812777711922e-31,0.13190065302019,4.75139506026493e-31,Ectotherm
Reptilia,50km,bio1_mean,habitat_breadth,-0.283241262629281,0.01,1.5719871796378e-102,0.381976998914442,1.30998931636483e-101,Ectotherm
Reptilia,50km,bio6_mean,habitat_breadth,-0.322066419719669,0.01,4.99217974878263e-179,0.571470661479797,1.66405991626088e-177,Ectotherm
Reptilia,50km,bio4_mean,habitat_breadth,0.325553813494283,0.01,6.28988681203141e-208,0.626855304793375,6.28988681203141e-206,Ectotherm
Reptilia,50km,bio12_mean,habitat_breadth,-0.247939328448817,0.01,2.76487568988484e-66,0.265024553772727,1.25676167722038e-65,Ectotherm
Reptilia,50km,bio15_mean,habitat_breadth,0.191088330138689,0.01,5.99817159190691e-63,0.253214503613767,2.39926863676276e-62,Ectotherm
Reptilia,50km,npp,habitat_breadth,-0.140105002251391,0.0342857142857143,2.65360267132893e-07,0.027199157980431,3.63507215250538e-07,Ectotherm
Reptilia,50km,elev_range,habitat_breadth,-0.0898298749538833,0.0153846153846154,1.62927613360419e-21,0.0901566380871974,2.90942166715033e-21,Ectotherm
Reptilia,50km,het_shannon,habitat_breadth,-0.0733817924471539,0.32,0.349114311393079,0.00091230996144647,0.371398203609659,Ectotherm
Reptilia,50km,hfp2020,habitat_breadth,-0.0875586272654932,0.124528301886792,2.02214560487495e-12,0.0501928812686338,3.06385697708326e-12,Ectotherm
Reptilia,50km,lc_cropland,habitat_breadth,0.0844005197720075,0.0512820512820513,2.74503321329295e-05,0.0181433042632456,3.51927335037557e-05,Ectotherm
Reptilia,50km,bio1_mean,litter_size,0.0712775756680443,0.405555555555556,3.42474995550106e-08,0.0312055633713133,4.75659716041813e-08,Ectotherm
Reptilia,50km,bio6_mean,litter_size,0.0726572776718717,0.455263157894737,2.98589945732949e-05,0.0179798248535905,3.77961956623986e-05,Ectotherm
Reptilia,50km,bio4_mean,litter_size,-0.0371478654477531,0.737078651685393,0.795770714567934,6.97425669334248e-05,0.795770714567934,Ectotherm
Reptilia,50km,bio12_mean,litter_size,0.116149831958089,0.144444444444444,6.35426457188232e-27,0.113230582342208,1.29678868813925e-26,Ectotherm
Reptilia,50km,bio15_mean,litter_size,-0.00960158761081449,0.932631578947368,0.0988824146140772,0.00283146129996416,0.106325177004384,Ectotherm
Reptilia,50km,npp,litter_size,0.14109339640074,0.0266666666666667,2.68963573610766e-36,0.151925556268462,6.56008716123821e-36,Ectotherm
Reptilia,50km,elev_range,litter_size,-0.0419529211317695,0.219047619047619,5.51551419731125e-09,0.0347774557843863,7.87930599615893e-09,Ectotherm
Reptilia,50km,het_shannon,litter_size,0.19850333089465,0.01,7.4334765882155e-69,0.273997423967775,3.5397507562931e-68,Ectotherm
Reptilia,50km,hfp2020,litter_size,0.154914794631116,0.01,2.68131022663093e-41,0.171904392329958,7.0560795437656e-41,Ectotherm
Reptilia,50km,lc_cropland,litter_size,0.107099139832801,0.0153846153846154,6.57092429452134e-24,0.100437507027017,1.26363928740795e-23,Ectotherm
Reptilia,50km,bio1_mean,range_size,-0.115562560851921,0.101960784313725,9.69936817754082e-24,0.0997148200861145,1.83006946746053e-23,Ectotherm
Reptilia,50km,bio6_mean,range_size,-0.142336150886738,0.0790697674418605,2.90281350709036e-56,0.22898472666729,1.03671910967513e-55,Ectotherm
Reptilia,50km,bio4_mean,range_size,0.160751607654869,0.0536585365853659,5.64389596889309e-122,0.436885075749982,6.27099552099232e-121,Ectotherm
Reptilia,50km,bio12_mean,range_size,-0.122887872789712,0.1,1.44949056295162e-20,0.0860519099757772,2.54296589991513e-20,Ectotherm
Reptilia,50km,bio15_mean,range_size,0.0685471255886169,0.219047619047619,2.90686159042539e-15,0.0628308991255312,4.54197123503967e-15,Ectotherm
Reptilia,50km,npp,range_size,-0.0658405494514447,0.302941176470588,0.619614458435582,0.000256510334081619,0.625873190338972,Ectotherm
Reptilia,50km,elev_range,range_size,-0.0654647558229089,0.091304347826087,1.58714065156943e-25,0.107320721816412,3.17428130313885e-25,Ectotherm
Reptilia,50km,het_shannon,range_size,-0.0237267722584218,0.746666666666667,0.43086204005988,0.0006458075779163,0.453538989536716,Ectotherm
Reptilia,50km,hfp2020,range_size,-0.0343199851944351,0.488607594936709,0.0176363873114972,0.00584636163930513,0.0198161655185361,Ectotherm
Reptilia,50km,lc_cropland,range_size,0.0554055317301629,0.230769230769231,1.14651419222538e-08,0.0333464158402842,1.6148087214442e-08,Ectotherm
Reptilia,100km,bio1_mean,body_mass,0.185793308130773,0.0148148148148148,3.02923932582192e-35,0.166888487300015,6.73164294627092e-35,Ectotherm
Reptilia,100km,bio6_mean,body_mass,0.205928119337905,0.0148148148148148,4.4406198266429e-38,0.179645935895266,1.03270228526579e-37,Ectotherm
Reptilia,100km,bio4_mean,body_mass,-0.172684500826819,0.0411764705882353,1.24789276027874e-15,0.0733115828004684,2.07982126713124e-15,Ectotherm
Reptilia,100km,bio12_mean,body_mass,0.211594271387611,0.0105263157894737,5.13333219093776e-65,0.291745067807451,2.44444390044655e-64,Ectotherm
Reptilia,100km,bio15_mean,body_mass,-0.0855799231668249,0.182758620689655,4.60411890409262e-06,0.0246700924276947,5.97937520012029e-06,Ectotherm
Reptilia,100km,npp,body_mass,0.176468855190631,0.0148148148148148,2.04682050442743e-47,0.220344852851183,5.68561251229841e-47,Ectotherm
Reptilia,100km,elev_range,body_mass,-0.0199851215911735,0.555555555555556,0.00114537818192187,0.0125046622758591,0.0013165266458872,Ectotherm
Reptilia,100km,het_shannon,body_mass,0.170224602573596,0.0105263157894737,2.25494645404684e-49,0.228625679141727,6.63219545307894e-49,Ectotherm
Reptilia,100km,hfp2020,body_mass,0.152959364979088,0.0105263157894737,5.43804182614192e-47,0.218538600189228,1.46974103409241e-46,Ectotherm
Reptilia,100km,lc_cropland,body_mass,0.0166470619028786,0.737078651685393,8.83656108417386e-11,0.0488138067773298,1.35947093602675e-10,Ectotherm
Reptilia,100km,bio1_mean,body_length,0.201989331142416,0.0105263157894737,2.5585033704408e-55,0.253243198653506,8.52834456813599e-55,Ectotherm
Reptilia,100km,bio6_mean,body_length,0.223306388284957,0.0105263157894737,2.85049952268403e-54,0.248964945244752,9.19515975059365e-54,Ectotherm
Reptilia,100km,bio4_mean,body_length,-0.175916877350321,0.0411764705882353,7.09079936656925e-13,0.0594546807646652,1.10793740102645e-12,Ectotherm
Reptilia,100km,bio12_mean,body_length,0.243076802253333,0.0105263157894737,3.64472497846607e-120,0.476049244779512,4.55590622308259e-119,Ectotherm
Reptilia,100km,bio15_mean,body_length,-0.110969471366228,0.1,6.45563861457051e-06,0.0239188124026653,8.27645976226988e-06,Ectotherm
Reptilia,100km,npp,body_length,0.218395324108177,0.0105263157894737,3.55292177183306e-137,0.522598246822474,5.07560253119008e-136,Ectotherm
Reptilia,100km,elev_range,body_length,-0.0226076046419556,0.545,6.523913524965e-08,0.0341459807172759,8.93686784241781e-08,Ectotherm
Reptilia,100km,het_shannon,body_length,0.197969153424731,0.0105263157894737,1.52288771550524e-84,0.363405477143553,1.17145208885019e-83,Ectotherm
Reptilia,100km,hfp2020,body_length,0.161988476346237,0.0105263157894737,1.64131832508287e-81,0.35276891072493,1.17237023220205e-80,Ectotherm
Reptilia,100km,lc_cropland,body_length,0.0467692754185192,0.292957746478873,5.01132801756983e-31,0.147542313449302,1.00226560351397e-30,Ectotherm
Reptilia,100km,bio1_mean,nocturnality,0.18303292927721,0.0148148148148148,1.42610145985481e-68,0.305366385150006,7.50579715713056e-68,Ectotherm
Reptilia,100km,bio6_mean,nocturnality,0.207994091694077,0.0148148148148148,2.497307869855e-104,0.428658102492046,2.49730786985501e-103,Ectotherm
Reptilia,100km,bio4_mean,nocturnality,-0.182480443502982,0.0275862068965517,9.85981069544051e-63,0.282859693788294,4.28687421540892e-62,Ectotherm
Reptilia,100km,bio12_mean,nocturnality,0.208851006811721,0.0148148148148148,4.59052874987179e-143,0.537731194478443,9.18105749974358e-142,Ectotherm
Reptilia,100km,bio15_mean,nocturnality,-0.159724014894911,0.0148148148148148,6.57736348387764e-58,0.263723801435783,2.52975518610678e-57,Ectotherm
Reptilia,100km,npp,nocturnality,0.137704190447732,0.05,1.72908856424241e-55,0.253936311082,5.96237435945658e-55,Ectotherm
Reptilia,100km,elev_range,nocturnality,0.0155149042837,0.645238095238095,0.00147648306155155,0.0119538288596033,0.00167782166085404,Ectotherm
Reptilia,100km,het_shannon,nocturnality,0.0819191184867616,0.23125,5.41737191283137e-20,0.0949152679836177,9.67387841577031e-20,Ectotherm
Reptilia,100km,hfp2020,nocturnality,0.057715972024947,0.277142857142857,2.54090782334232e-14,0.0667471334253836,4.09823842474567e-14,Ectotherm
Reptilia,100km,lc_cropland,nocturnality,-0.0516211127210699,0.212903225806452,0.852937153368357,4.08829556892632e-05,0.852937153368357,Ectotherm
Reptilia,100km,bio1_mean,verticality,0.11513249030923,0.0790697674418605,1.69262707926913e-63,0.285849862009479,7.69375945122333e-63,Ectotherm
Reptilia,100km,bio6_mean,verticality,0.148522189918937,0.0594594594594595,2.95919548118371e-139,0.52799760776331,4.93199246863951e-138,Ectotherm
Reptilia,100km,bio4_mean,verticality,-0.177126323947053,0.03125,2.8793845200824e-165,0.59060509858468,1.4396922600412e-163,Ectotherm
Reptilia,100km,bio12_mean,verticality,0.130172587807042,0.0615384615384615,2.07023971942307e-157,0.572623377016909,6.90079906474358e-156,Ectotherm
Reptilia,100km,bio15_mean,verticality,-0.0466574212493144,0.455696202531646,8.75948646116114e-24,0.113328785779467,1.62212712243725e-23,Ectotherm
Reptilia,100km,npp,verticality,0.0904475722997585,0.143396226415094,2.53054764582057e-67,0.300611992542899,1.26527382291028e-66,Ectotherm
Reptilia,100km,elev_range,verticality,0.0476798370913666,0.160714285714286,2.56501953570847e-09,0.0413445196627276,3.61270357142038e-09,Ectotherm
Reptilia,100km,het_shannon,verticality,0.112070559876713,0.091304347826087,1.08672523031222e-69,0.309594836207122,6.03736239062344e-69,Ectotherm
Reptilia,100km,hfp2020,verticality,0.0575792356146321,0.257575757575758,7.28266988508906e-52,0.239035479695062,2.2068696621482e-51,Ectotherm
Reptilia,100km,lc_cropland,verticality,-0.00903247378426198,0.85360824742268,0.000633771116298561,0.0137934133345329,0.000736943158486699,Ectotherm
Reptilia,100km,bio1_mean,diet_breadth,-0.0237673690351027,0.734090909090909,4.66556793831273e-35,0.166037354034372,1.0142538996332e-34,Ectotherm
Reptilia,100km,bio6_mean,diet_breadth,-0.0319030911486174,0.718604651162791,6.58365580447251e-45,0.209612769186343,1.68811687294167e-44,Ectotherm
Reptilia,100km,bio4_mean,diet_breadth,0.0251908565869937,0.74,1.13758131081278e-36,0.173328878529844,2.58541207002904e-36,Ectotherm
Reptilia,100km,bio12_mean,diet_breadth,0.00539301073608642,0.982,0.000576123028518913,0.0140016754690077,0.000677791798257545,Ectotherm
Reptilia,100km,bio15_mean,diet_breadth,0.0600232817358944,0.277142857142857,2.40183576634609e-24,0.11602867664979,4.61891493528094e-24,Ectotherm
Reptilia,100km,npp,diet_breadth,0.0169727630488468,0.825,0.0230971026168599,0.00612179748077581,0.0253814314470988,Ectotherm
Reptilia,100km,elev_range,diet_breadth,-0.0079290066432971,0.825,0.000550003376071577,0.0141030509569379,0.000654765923894734,Ectotherm
Reptilia,100km,het_shannon,diet_breadth,0.0286302659791021,0.718604651162791,0.000144922285024095,0.0170300529897816,0.000176734493931824,Ectotherm
Reptilia,100km,hfp2020,diet_breadth,-0.011212825466895,0.825,4.66615657111092e-05,0.0195320305866131,5.7606871248283e-05,Ectotherm
Reptilia,100km,lc_cropland,diet_breadth,0.000551446071921444,0.982,0.00203197821972851,0.0112631754355093,0.00228312159520058,Ectotherm
Reptilia,100km,bio1_mean,diet_vert,0.111100129247238,0.0978723404255319,2.09372368414195e-06,0.0264227872266546,2.75489958439731e-06,Ectotherm
Reptilia,100km,bio6_mean,diet_vert,0.111355791795523,0.16140350877193,0.00595897092252664,0.00895745555754102,0.00662107880280738,Ectotherm
Reptilia,100km,bio4_mean,diet_vert,-0.0700643550993474,0.407894736842105,0.000153197289876895,0.0169077614901654,0.000184575048044452,Ectotherm
Reptilia,100km,bio12_mean,diet_vert,0.164039248880272,0.03125,1.22453633682023e-39,0.186585246525289,2.91556270671482e-39,Ectotherm
Reptilia,100km,bio15_mean,diet_vert,-0.0139169613174933,0.825,3.44450287227927e-05,0.0202038909372515,4.30562859034909e-05,Ectotherm
Reptilia,100km,npp,diet_vert,0.186213695321589,0.0105263157894737,3.69664493755819e-108,0.440496691740619,4.10738326395354e-107,Ectotherm
Reptilia,100km,elev_range,diet_vert,-0.0442549024419832,0.193220338983051,2.20589389282277e-17,0.0820430786624851,3.80326533245306e-17,Ectotherm
Reptilia,100km,het_shannon,diet_vert,0.183538946487474,0.0105263157894737,1.95694787657037e-75,0.33092166672905,1.30463191771358e-74,Ectotherm
Reptilia,100km,hfp2020,diet_vert,0.12677859319455,0.0148148148148148,1.91378369759908e-43,0.203282308212227,4.66776511609531e-43,Ectotherm
Reptilia,100km,lc_cropland,diet_vert,0.0850678164459891,0.0634146341463415,9.75646900538276e-49,0.225944670611554,2.7875625729665e-48,Ectotherm
Reptilia,100km,bio1_mean,diet_plant,-0.0752584142498078,0.23125,6.87921359020288e-24,0.113833560192594,1.29796482834017e-23,Ectotherm
Reptilia,100km,bio6_mean,diet_plant,-0.0826375460410263,0.258823529411765,4.12428409692214e-16,0.0757139013484682,6.99031202868159e-16,Ectotherm
Reptilia,100km,bio4_mean,diet_plant,0.0575552571751326,0.453846153846154,0.496669428111523,0.000549576086545994,0.506805538889309,Ectotherm
Reptilia,100km,bio12_mean,diet_plant,-0.10136232826447,0.155555555555556,4.14997537525571e-45,0.210475907590554,1.09209878296203e-44,Ectotherm
Reptilia,100km,bio15_mean,diet_plant,0.0450265802466279,0.425974025974026,0.110725722217444,0.00302199420910359,0.116553391807836,Ectotherm
Reptilia,100km,npp,diet_plant,-0.116299017601311,0.0761904761904762,6.1156131451437e-86,0.36824413125294,5.09634428761975e-85,Ectotherm
Reptilia,100km,elev_range,diet_plant,0.0181023775996988,0.645238095238095,1.92263583791532e-10,0.0470925740285136,2.86960572823181e-10,Ectotherm
Reptilia,100km,het_shannon,diet_plant,-0.123383387323697,0.0863636363636364,1.72008853141999e-52,0.241632920484939,5.37527666068746e-52,Ectotherm
Reptilia,100km,hfp2020,diet_plant,-0.0830111971334342,0.112,7.04099915079214e-44,0.205165973839336,1.76024978769804e-43,Ectotherm
