cell_id,class,richness,FEve,FDis,RaoQ
,Mammalia,32,0.889015914123669,0.172523225407735,0.0332094584429082
,Mammalia,29,0.901830774180896,0.166588866441084,0.0307842780796207
,Mammalia,28,0.914024754762018,0.151051625731198,0.0263704813145793
,Mammalia,29,0.920044006330297,0.147624665488124,0.0253595610518301
,Mammalia,31,0.899296462359602,0.152556115001022,0.0271515159258173
,Mammalia,28,0.902988636266842,0.14743391045697,0.02553179723353
,Mammalia,25,0.900944870337526,0.149172551380716,0.0264184906414537
,Mammalia,27,0.901156408361396,0.14951245246442,0.0261243974779068
,Mammalia,28,0.909259192759095,0.148239067291627,0.0255466653727866
,Mammalia,33,0.912840665848383,0.14445195576822,0.0243128536030199
,Mammalia,34,0.900136529022642,0.142347164759,0.0249677436617871
,Mammalia,36,0.903957732421205,0.142879431741472,0.024966970442696
,Mammalia,33,0.917533328310171,0.140018735780562,0.0229400343055907
,Mammalia,36,0.914965840046884,0.140003551463338,0.0230936961266145
,Mammalia,37,0.899390573222145,0.154882779359322,0.0280657438811846
,Mammalia,56,0.893650777691115,0.147643645373258,0.0252980494685493
,Mammalia,28,0.84908449664631,0.146580028716225,0.0258999968743998
,Mammalia,28,0.84908449664631,0.146580028716225,0.0258999968743998
,Mammalia,31,0.850776294583374,0.15083769930986,0.027049202554895
,Mammalia,41,0.899567789383259,0.150055106986115,0.0269536922916943
,Mammalia,43,0.898647645851,0.150844206301639,0.0270209297929938
,Mammalia,42,0.891129292275263,0.155233310028533,0.028090858585568
,Mammalia,50,0.892245126738849,0.163586019440308,0.030676938742218
,Mammalia,50,0.884905268952861,0.167925606941644,0.0323782738417241
,Mammalia,43,0.891742972390322,0.175215933946089,0.0349878534837004
,Mammalia,29,0.898877712115475,0.177869854333048,0.0358550507135035
,Mammalia,30,0.89953585853715,0.179342063400267,0.03623632267352
,Mammalia,30,0.888851972964012,0.177793090978856,0.0350378179114754
,Mammalia,36,0.906212486540337,0.162118759073879,0.0297009256504005
,Mammalia,29,0.903138810126979,0.14564308027781,0.0249732050870411
,Mammalia,32,0.912342794610547,0.143763795353752,0.0240229900764668
,Mammalia,37,0.904838588822899,0.147240417061637,0.025711062794778
,Mammalia,40,0.915574073301915,0.154513365141375,0.0278006861041767
,Mammalia,40,0.918658204731245,0.162379428758674,0.0310024166854526
,Mammalia,39,0.906553100864967,0.154982565095827,0.0276602259774309
,Mammalia,49,0.894131201520856,0.1560894895611,0.0273056368551957
,Mammalia,58,0.897269949465693,0.148004754185168,0.0252037909539155
,Mammalia,25,0.848411408955346,0.141715563732291,0.0247003250747837
,Mammalia,42,0.88482525012008,0.145861344685996,0.0255838164161695
,Mammalia,37,0.913238326352111,0.180038449980992,0.036133699949135
,Mammalia,33,0.911509492678325,0.174392263160333,0.0337707955797897
,Mammalia,25,0.906782636106458,0.148410850678079,0.0259766624836129
,Mammalia,24,0.907346968212785,0.148053164104767,0.0260138775854673
,Mammalia,24,0.907346968212785,0.148053164104767,0.0260138775854673
,Mammalia,26,0.908170186169003,0.145490494882449,0.0251342386087593
,Mammalia,38,0.914135935264312,0.157597410505451,0.0286353918756792
,Mammalia,42,0.900868103966443,0.162559472700312,0.0300000954775187
,Mammalia,41,0.880801145579728,0.161070277139463,0.029600932648981
,Mammalia,29,0.85377431168352,0.139982681013307,0.0240404183241432
,Mammalia,26,0.843615689206724,0.138120929585525,0.0242348743965223
,Mammalia,28,0.847921403481894,0.138720759645384,0.0238683631733981
,Mammalia,29,0.845389627486078,0.14302321337862,0.0253497422649156
,Mammalia,32,0.858551571775244,0.151855294505711,0.0272459313759783
,Mammalia,37,0.869512492164776,0.152240622447725,0.0276621482304434
,Mammalia,40,0.88229887294398,0.147072785944515,0.0262963033226385
,Mammalia,46,0.901483311304048,0.148445242520009,0.0260925689470291
,Mammalia,44,0.890497450256728,0.154236082820267,0.0277143783971581
,Mammalia,44,0.887111920015902,0.160232266547673,0.0296018333180399
,Mammalia,45,0.900945359707505,0.159835682793426,0.0294106525672587
,Mammalia,49,0.888652287138053,0.168591662337797,0.032624327884018
,Mammalia,47,0.890966695942105,0.166635749829163,0.0320189329074687
,Mammalia,46,0.90830913608304,0.180691445308206,0.0361747547054497
,Mammalia,35,0.899445331734137,0.188837007973209,0.039366316676677
,Mammalia,34,0.912381625000207,0.17447713447453,0.0338373359669337
,Mammalia,36,0.914943580722766,0.178174675051758,0.0349756096858811
,Mammalia,39,0.909032758732468,0.162347128724374,0.0298956986362195
,Mammalia,37,0.920681594108455,0.152409822851281,0.0264787909355821
,Mammalia,31,0.904300626399766,0.145104461049299,0.0245160464036213
,Mammalia,23,0.894184722963077,0.145365752229624,0.0256320046687138
,Mammalia,23,0.905412445510358,0.160648292199067,0.0314005485095077
,Mammalia,19,0.919377139726058,0.142935745655049,0.024203784944955
,Mammalia,29,0.905053860621205,0.143980949301282,0.024171417231003
,Mammalia,32,0.904774143339742,0.153399590536965,0.027621149732893
,Mammalia,28,0.902157150397428,0.157567963876786,0.0289032875579789
,Mammalia,34,0.890708849102522,0.159778479909921,0.0298926341456834
,Mammalia,37,0.875255456005029,0.156051026239948,0.0284767591361988
,Mammalia,37,0.880679048999701,0.149819626839787,0.0264143626463827
,Mammalia,35,0.871545908041713,0.14872814439213,0.0263966102829721
,Mammalia,29,0.853830708869873,0.140462627335523,0.0243078360809899
,Mammalia,30,0.85889250335026,0.149821437115215,0.0267605917276048
,Mammalia,50,0.88645078553201,0.144137528715265,0.0245494271063376
,Mammalia,44,0.88978017301325,0.152497790084958,0.027137252395338
,Mammalia,44,0.890101750713886,0.170352345605777,0.0335574794423177
,Mammalia,39,0.908868830120913,0.185658546163361,0.0380317410707538
,Mammalia,39,0.919226088671191,0.184008738757787,0.0369541325836847
,Mammalia,39,0.913089323691126,0.184839118549119,0.0373828937873439
,Mammalia,40,0.90680630305325,0.160685550575478,0.0294186796837506
,Mammalia,37,0.922264964975431,0.152757370200506,0.0266306615516659
,Mammalia,30,0.907114579558024,0.151942001781319,0.026660262983318
,Mammalia,26,0.90789649642487,0.150525076333922,0.0267219734256104
,Mammalia,22,0.896113297450796,0.147173127042023,0.0263085722051594
,Mammalia,22,0.896113297450796,0.147173127042023,0.0263085722051594
,Mammalia,20,0.912251428331997,0.156066757981172,0.0296272010372632
,Mammalia,22,0.908235745784828,0.152468749688995,0.0271597996813979
,Mammalia,21,0.906027066440247,0.145422582342285,0.0245241549015087
,Mammalia,21,0.906027066440247,0.145422582342285,0.0245241549015087
,Mammalia,22,0.904315235629366,0.14304707741164,0.0238544390968089
,Mammalia,25,0.913129361694943,0.157151821736404,0.0291188051889931
,Mammalia,30,0.89141584107189,0.153579902382714,0.028505864734728
,Mammalia,34,0.884101687789966,0.138062715904312,0.0227085705100668
,Mammalia,35,0.883418754804606,0.141637753916326,0.0238649948699902
,Mammalia,33,0.871772599275477,0.14603155646989,0.0254669395262732
,Mammalia,29,0.853112291317075,0.142827796223157,0.0247947936325892
,Mammalia,29,0.856239444399505,0.149873598996238,0.0269398551754992
,Mammalia,49,0.891125305994439,0.143098263615911,0.0240541881021283
,Mammalia,46,0.891672338777613,0.144142651773296,0.024660578707853
,Mammalia,41,0.898407290615679,0.144545300585521,0.0249455898579069
,Mammalia,41,0.898407290615679,0.144545300585521,0.0249455898579069
,Mammalia,40,0.899576501786981,0.152312078616283,0.027140337633366
,Mammalia,43,0.908141758554956,0.168941076386056,0.0327520351807418
,Mammalia,39,0.879664798303952,0.18111632938848,0.0369593833030696
,Mammalia,38,0.891636610584706,0.187426275044411,0.0387208353874108
,Mammalia,38,0.891804504221813,0.18467028859762,0.0379503079302457
,Mammalia,38,0.915778113674745,0.183217521927139,0.0369518270357343
,Mammalia,38,0.925003180756334,0.177659545409542,0.0345381285695718
,Mammalia,44,0.914641675755073,0.182388658205966,0.0363424649637002
,Mammalia,46,0.905395010700917,0.178890902980921,0.0346688273213455
,Mammalia,38,0.910705951188583,0.174480746514439,0.0341070900063171
,Mammalia,41,0.908998068098581,0.160054902960441,0.0289519405366878
,Mammalia,22,0.909840544842984,0.149449914758169,0.0268111594980128
,Mammalia,22,0.89448449451174,0.15434391695236,0.0286510679398452
,Mammalia,21,0.904774936267618,0.162407728509975,0.0315542914279002
,Mammalia,21,0.904774936267618,0.162407728509975,0.0315542914279002
,Mammalia,21,0.917452625794844,0.152400311760053,0.0272387966947273
,Mammalia,33,0.873936469923871,0.141455856319347,0.024288322650007
,Mammalia,36,0.885950069600552,0.146729499482981,0.0256109227579027
,Mammalia,29,0.857926393768262,0.144892721293784,0.0253524748251281
,Mammalia,32,0.86048450048882,0.139305361172516,0.0232345205130888
,Mammalia,42,0.887247198906087,0.148716958123008,0.0260414200854528
,Mammalia,43,0.887463496162035,0.150985439628286,0.0267591117348107
,Mammalia,44,0.889559893471562,0.151576795485013,0.0268536625160512
,Mammalia,44,0.896185516909498,0.148128603926941,0.0256118315176202
,Mammalia,42,0.893534112585749,0.147937614884176,0.0257977296309924
,Mammalia,42,0.893534112585749,0.147937614884176,0.0257977296309924
,Mammalia,40,0.885902968869849,0.14441375308536,0.0248454080331249
,Mammalia,39,0.88806520319251,0.145373736475547,0.0251836165166671
,Mammalia,39,0.88806520319251,0.145373736475547,0.0251836165166671
,Mammalia,41,0.895541671766726,0.144926308903539,0.0251152243140738
,Mammalia,44,0.904108521189071,0.158152301596635,0.0291930674275119
,Mammalia,37,0.897984621285785,0.177308453007294,0.0357662121276563
,Mammalia,39,0.907697899559468,0.177066920341409,0.0353136213820327
,Mammalia,40,0.914553709931656,0.173207707605758,0.0334940828754098
,Mammalia,40,0.913991167400025,0.180408504425244,0.0357097558450805
,Mammalia,42,0.918270171605825,0.18005331292954,0.0354045093892129
,Mammalia,45,0.918066301231729,0.18126194842939,0.0358656145889979
,Mammalia,45,0.904626771039953,0.182358262989882,0.0358567170265496
,Mammalia,46,0.911408583106387,0.182676016903715,0.0359732927183789
,Mammalia,35,0.902586732190999,0.169969901525139,0.0327226537418075
,Mammalia,28,0.890287600197081,0.158199798378643,0.0293031385384745
,Mammalia,19,0.901680925173599,0.148186866160388,0.0262839257081069
,Mammalia,21,0.904774936267618,0.162407728509975,0.0315542914279002
,Mammalia,21,0.917452625794844,0.152400311760053,0.0272387966947273
,Mammalia,23,0.902960637337828,0.153797858668361,0.0282646106933834
,Mammalia,30,0.890959219689221,0.150289199172724,0.0270146912213789
,Mammalia,39,0.899422318391912,0.157186468638806,0.0288479385244835
,Mammalia,34,0.87340112486883,0.142910067855221,0.0241750446227199
,Mammalia,34,0.87340112486883,0.142910067855221,0.0241750446227199
,Mammalia,29,0.861443186840691,0.130157202764742,0.0212699426222272
,Mammalia,28,0.852024662884405,0.130955110790882,0.0215665311372595
,Mammalia,29,0.85341469658459,0.133616773760701,0.0224028998791104
,Mammalia,32,0.861605336266672,0.135719289136253,0.0221740524536923
,Mammalia,32,0.861678239785861,0.140962746130873,0.0235104153884365
,Mammalia,43,0.908263156364833,0.149134415777102,0.0260919240081358
,Mammalia,39,0.899125418018577,0.171179029388402,0.0334382648726268
,Mammalia,44,0.919679198863944,0.178836648408621,0.0349513509107624
,Mammalia,47,0.908318704242219,0.184071201620854,0.0366955187906603
,Mammalia,47,0.914479185684064,0.185016702424418,0.0367010279641044
,Mammalia,35,0.906957222303372,0.158395574943133,0.028801667949396
,Mammalia,25,0.875374938097012,0.150385488601086,0.0271865605875732
,Mammalia,21,0.897493475319873,0.164445443396526,0.0323405750182564
,Mammalia,24,0.900284871250547,0.151390648831796,0.0275369570854556
,Mammalia,25,0.904355016143345,0.158029027557959,0.0295328905471726
,Mammalia,33,0.902738043900303,0.15637569729389,0.028515874417748
,Mammalia,36,0.898374741670729,0.147683236801063,0.0253646657577477
,Mammalia,38,0.891090280552861,0.150130400199357,0.0260613479947853
,Mammalia,38,0.895815479925737,0.149095432622989,0.0258579274516267
,Mammalia,33,0.87556911036026,0.13708394974979,0.0223651553622144
,Mammalia,33,0.874316620467122,0.135997071207843,0.0224116550988478
,Mammalia,38,0.864425488164321,0.153192533110869,0.0282096536650394
,Mammalia,37,0.874048001916389,0.146147437566545,0.0251281449976395
,Mammalia,38,0.872323633879911,0.145890680956994,0.0249524544952217
,Mammalia,38,0.903753558112428,0.150194796813864,0.0265874561349638
,Mammalia,37,0.902708786088283,0.14819906971739,0.0261587004102687
,Mammalia,42,0.917747846605185,0.1532687435481,0.0271436510106064
,Mammalia,38,0.899495309608397,0.169173485733227,0.032922283090762
,Mammalia,42,0.895335525779917,0.167269197619702,0.0316445082370463
,Mammalia,44,0.907189677154881,0.17419961395032,0.0336291511088079
,Mammalia,50,0.914954062305373,0.188773384110638,0.0381351501303167
,Mammalia,52,0.910338523826647,0.190043365997865,0.0385794653488684
,Mammalia,53,0.907295640469103,0.185406655674418,0.0371918875862192
,Mammalia,39,0.884022767277348,0.163974627879298,0.0309810626170791
,Mammalia,36,0.888763273029765,0.166054890203283,0.0316301418282306
,Mammalia,34,0.897799566407569,0.160358004263967,0.0303058748110712
,Mammalia,23,0.894141746336513,0.164320691000328,0.0320109524224351
,Mammalia,23,0.901912282974229,0.153472901694406,0.0276131451455244
,Mammalia,26,0.899821414547002,0.147329723172205,0.0256754598163958
,Mammalia,27,0.903390268303409,0.146117308068315,0.025234320501129
,Mammalia,29,0.911339074031023,0.150836623900143,0.0266919317890457
,Mammalia,28,0.911653996839934,0.146586841619587,0.0249224758415579
,Mammalia,28,0.893842079889972,0.154215153837351,0.028284229549075
,Mammalia,26,0.893334523090639,0.158486854611081,0.0296310780412678
,Mammalia,27,0.902632250011644,0.159055331951612,0.0298120460026404
,Mammalia,39,0.899049673006051,0.148428586566785,0.0252503921803478
,Mammalia,40,0.881731821155448,0.151580127991196,0.0273687851508953
,Mammalia,40,0.886873850285424,0.152167193038186,0.0269453255213668
,Mammalia,38,0.903753558112428,0.150194796813864,0.0265874561349638
,Mammalia,37,0.911707050559708,0.154256670999196,0.0277852073531256
,Mammalia,37,0.915432539259988,0.154715474451792,0.0282404404139359
,Mammalia,38,0.925443821278478,0.157228579430297,0.0289391014505018
,Mammalia,48,0.917834283758657,0.16428451464438,0.0315050921521075
,Mammalia,45,0.916894048604555,0.168847372406099,0.0329903660074538
,Mammalia,41,0.905003925422151,0.170558972468395,0.0334362948606524
,Mammalia,36,0.896617743960381,0.163683241414898,0.0309218632196467
,Mammalia,38,0.909346849913792,0.170622813425045,0.0333285886916067
,Mammalia,46,0.904912291033024,0.177367394864826,0.0346517637825534
,Mammalia,54,0.912583480910913,0.185486849119081,0.0371889025734316
,Mammalia,46,0.902565635483516,0.166581877274114,0.0312684385279636
,Mammalia,36,0.891126523485588,0.155388339767642,0.0275693987643448
,Mammalia,28,0.869803892190113,0.142225646629063,0.0243096282736563
,Mammalia,24,0.868445530057623,0.160768787639964,0.0310492135117299
,Mammalia,27,0.905881565393363,0.154028679777574,0.0273797487199555
,Mammalia,31,0.901020598555117,0.163215846843022,0.0303509211733455
,Mammalia,45,0.910574021123414,0.148476605219659,0.0249142273825302
,Mammalia,46,0.89595906241758,0.152577675162798,0.0265799604654584
,Mammalia,40,0.90187384334155,0.155986896458428,0.028482575980879
,Mammalia,38,0.917146267816251,0.157039067036368,0.0287341678696381
,Mammalia,45,0.916170732928332,0.161547123039801,0.0304916521820715
,Mammalia,41,0.911366465453635,0.169550217258765,0.0332443812163422
,Mammalia,38,0.906212145236176,0.172718186383946,0.0341080295360223
,Mammalia,37,0.896589633518914,0.17130758178369,0.0334712931555701
,Mammalia,35,0.899658671740106,0.163491965599854,0.0312962309838503
,Mammalia,44,0.9131006485979,0.171398142191817,0.0328345799268532
,Mammalia,44,0.915342568689972,0.174705092619711,0.0338413510624436
,Mammalia,56,0.894802232799057,0.19033823352155,0.0384762471871721
,Mammalia,39,0.896107252755489,0.174481970691301,0.0338846347314103
,Mammalia,39,0.901609320096672,0.175657666708545,0.0340977811977891
,Mammalia,44,0.899946566478582,0.163971415029121,0.0302017339361734
,Mammalia,37,0.884097543911187,0.155112752749145,0.0272208909311621
,Mammalia,30,0.883443663540157,0.148204262614032,0.0255000580749251
,Mammalia,30,0.873162259242344,0.145114899649206,0.0249253138470965
,Mammalia,30,0.890176765048721,0.144958795450947,0.0248505798409362
,Mammalia,37,0.915826422583027,0.148055953236197,0.0254065768733077
,Mammalia,41,0.914257964824211,0.153696913309929,0.027504938177386
,Mammalia,35,0.906579295162434,0.155915136153232,0.0278165269326913
,Mammalia,46,0.906610091170454,0.148465748774285,0.0250292398873951
,Mammalia,46,0.906784840111875,0.147668560560073,0.0246081203266413
,Mammalia,46,0.916951491890905,0.162388375248006,0.03078095332414
,Mammalia,45,0.919388242418841,0.165517052041385,0.0321546189087671
,Mammalia,41,0.907074254733465,0.171701815143283,0.0337276328456844
,Mammalia,39,0.893307134824635,0.170856606326954,0.0335192960964501
,Mammalia,44,0.905626267950805,0.170549113725189,0.0329234585922967
,Mammalia,43,0.91652514427946,0.173215132533868,0.0333738400848689
,Mammalia,60,0.891213128704113,0.188130035032345,0.0378200395223146
,Mammalia,58,0.887351034071344,0.187919387802637,0.0377685605480253
,Mammalia,39,0.902112310422624,0.175265810864295,0.0343504003357167
,Mammalia,43,0.898233968717771,0.179905575141923,0.0362186345381523
,Mammalia,46,0.895059440766643,0.162404565031081,0.0293086951215681
,Mammalia,42,0.884796164699694,0.157717340082053,0.0278822356447335
,Mammalia,40,0.881488146897022,0.156113814649654,0.0276196913450527
,Mammalia,41,0.878668877294263,0.151897854649948,0.0263698664329364
,Mammalia,37,0.894263902965551,0.143638362542463,0.0242121036832318
,Mammalia,37,0.906644139022397,0.145152592718795,0.0246488549090948
,Mammalia,39,0.914418275971164,0.152803031800804,0.0269561916635303
,Mammalia,39,0.918736227359745,0.152947673913166,0.0268899356930258
,Mammalia,43,0.917940511038833,0.151047790631364,0.0263603296262868
,Mammalia,44,0.919080636898166,0.150101725026829,0.0260709433975861
,Mammalia,43,0.908832656791338,0.153310084798221,0.0275030554092531
,Mammalia,42,0.921422483001117,0.159646116059526,0.029340872553513
,Mammalia,46,0.914178874239662,0.151239082246982,0.0261064465718925
,Mammalia,47,0.901886049091512,0.149936366859643,0.0256216172014462
,Mammalia,40,0.885942823037206,0.14449436794726,0.0239651716457734
,Mammalia,39,0.903926283936241,0.16411284514908,0.0313925036223082
,Mammalia,34,0.896416026936038,0.163397025619408,0.0317106157914305
,Mammalia,40,0.894531852656002,0.168705457247004,0.0326000285394029
,Mammalia,40,0.903129466298117,0.172246612531438,0.0337450866933803
,Mammalia,40,0.900890452811912,0.174897873898806,0.0347012754074088
,Mammalia,44,0.905724295548593,0.168516818662033,0.0323719147543662
,Mammalia,57,0.894340691529817,0.183968816881722,0.0367255530567172
,Mammalia,60,0.890631717828288,0.187575976089943,0.0376292284597007
,Mammalia,59,0.882354242428634,0.18679626308796,0.0374420014910056
,Mammalia,61,0.878765817661675,0.186557815031401,0.0373756919727564
,Mammalia,61,0.878765817661675,0.186557815031401,0.0373756919727564
,Mammalia,62,0.882028579271175,0.186557125119725,0.0373360339909436
,Mammalia,47,0.889863810595042,0.162982044709446,0.029991251017596
,Mammalia,42,0.869646494434879,0.152615718762036,0.0264457157071742
,Mammalia,43,0.886823010111934,0.154908411233059,0.0273283609416274
,Mammalia,41,0.916227591387196,0.156452583304332,0.0286642917568616
,Mammalia,47,0.921988494592224,0.156815137451642,0.0282394707801006
,Mammalia,50,0.907848892997012,0.151837667688593,0.0260676954478604
,Mammalia,46,0.916690595762814,0.150909871437508,0.0260167253152983
,Mammalia,43,0.885637850592352,0.144507743525522,0.0239278793948651
,Mammalia,40,0.899944556512579,0.165134090214295,0.0317131477783127
,Mammalia,40,0.905312562456273,0.177822615765227,0.0365449155462195
,Mammalia,42,0.900875178231177,0.171302766894107,0.0345032385411328
,Mammalia,43,0.902443063649993,0.166652842096212,0.0321572611165828
,Mammalia,40,0.899170313762887,0.172877077838842,0.0340673969326864
,Mammalia,42,0.907453873300537,0.173738447854667,0.0344032395282507
,Mammalia,39,0.906704849666259,0.167221979509106,0.0321737030562738
,Mammalia,42,0.911160167136396,0.166715239734899,0.0309721540110759
,Mammalia,42,0.911016091784697,0.172972887100611,0.0329875281044832
,Mammalia,60,0.879515322669712,0.180738884062431,0.0354386696401421
,Mammalia,59,0.887432183636027,0.18315953873296,0.0361607152544621
,Mammalia,60,0.877679494228145,0.184927639555073,0.0367719896292106
,Mammalia,62,0.876738860782538,0.185439576765393,0.0369811430267806
,Mammalia,62,0.880839169993506,0.186320153536935,0.0373705390532401
,Mammalia,53,0.902559163968876,0.167362381394387,0.0319652793538369
,Mammalia,53,0.90162387286642,0.163214092182042,0.0309913533778215
,Mammalia,52,0.915372426591463,0.154135750417107,0.028272332774111
,Mammalia,49,0.915351749339247,0.156561679993302,0.0290618915297735
,Mammalia,42,0.912211468911251,0.155076430731519,0.028217801466556
,Mammalia,50,0.918093790141869,0.151744849485814,0.0266108865689089
,Mammalia,47,0.912892183755445,0.147419209285115,0.0248703274258765
,Mammalia,43,0.915890128213294,0.148650743684399,0.0253431293165559
,Mammalia,41,0.891042960235628,0.170518796209877,0.0334828890071281
,Mammalia,40,0.893155775036941,0.173921321578123,0.0350548176124658
,Mammalia,40,0.893581587485413,0.173318325042284,0.0348797280185299
,Mammalia,42,0.90232084879463,0.176901883109439,0.0359996108805248
,Mammalia,43,0.907676115069459,0.169268917940829,0.0331916583899566
,Mammalia,44,0.897598349786694,0.169200399422294,0.0327087321711198
,Mammalia,43,0.892718395703951,0.169726408918742,0.0330387150154522
,Mammalia,39,0.904811049795837,0.162085656424125,0.0299066859242498
,Mammalia,42,0.910373707896031,0.16050504973935,0.0293560275916473
,Mammalia,62,0.888242235273653,0.184903043718967,0.0368651086579193
,Mammalia,62,0.880901968167235,0.184463000527449,0.0367195393111662
,Mammalia,63,0.879044278839876,0.186195160696521,0.0372913409284195
,Mammalia,62,0.902234210895403,0.159828877893978,0.0296368318448481
,Mammalia,60,0.915326579423961,0.157543737022463,0.0292657409599113
,Mammalia,53,0.927781785400636,0.157008313360171,0.0294589220866173
,Mammalia,47,0.919774156297608,0.148529855793677,0.0261524295727362
,Mammalia,50,0.910200894132592,0.152210113548239,0.0272363324887884
,Mammalia,46,0.911888679793376,0.152645254545881,0.0265679939265928
,Mammalia,47,0.906039484946592,0.155467486792326,0.0270493680981892
,Mammalia,50,0.92323800088531,0.151716488724565,0.0264436765545888
,Mammalia,36,0.886941712659071,0.17237183582008,0.0339303445773459
,Mammalia,39,0.901984977682488,0.177618303134286,0.0358933993253178
,Mammalia,41,0.902683156488327,0.172891381158855,0.0344688009843357
,Mammalia,44,0.902976128420916,0.171609097063,0.0339274600779265
,Mammalia,46,0.907360784883054,0.16319654088155,0.0300248598254871
,Mammalia,42,0.907683385820709,0.167507233771881,0.0311340627134955
,Mammalia,44,0.89787116498022,0.171535664943045,0.0327770303105803
,Mammalia,63,0.880688911901668,0.18321483930305,0.0369467823411608
,Mammalia,61,0.879648733256838,0.1836152740981,0.0365624461368384
,Mammalia,62,0.879537237821621,0.185030030824977,0.0370424984354344
,Mammalia,62,0.917026908424112,0.15925306873144,0.0297758085042201
,Mammalia,57,0.919338798310272,0.159174099621446,0.0296880744987465
,Mammalia,52,0.922425572695004,0.15726735355348,0.0283826054312942
,Mammalia,48,0.908836368613103,0.152746493295047,0.0266999319722232
,Mammalia,48,0.916153360744902,0.156593805053851,0.0278457142092939
,Mammalia,49,0.918996631583074,0.153141717801599,0.0265143385209667
,Mammalia,39,0.886213855345971,0.173987730253379,0.0345031696281834
,Mammalia,39,0.898458576254388,0.17254063510089,0.0339324386083166
,Mammalia,42,0.899048635301089,0.16441935823471,0.0303871578601334
,Mammalia,41,0.904716993238783,0.167963753199665,0.0314519527830378
,Mammalia,49,0.892611798050048,0.169636351628752,0.0321031279046521
,Mammalia,59,0.886160633535705,0.18339536009031,0.0363819918833896
,Mammalia,61,0.881840239407667,0.18212216511708,0.0361515596918764
,Mammalia,45,0.915583620183517,0.152375391381445,0.0273566718766737
,Mammalia,41,0.9172199294391,0.153143315792351,0.0276657509254978
,Mammalia,45,0.911898904989303,0.150947388356084,0.0266940374350099
,Mammalia,45,0.917581106969291,0.153921506382759,0.0273824514833013
,Mammalia,47,0.920728302583134,0.155217584084285,0.0274402837552684
,Mammalia,51,0.899311762789057,0.172205368038969,0.0341116221203403
,Mammalia,52,0.900065617543229,0.165075677683152,0.0311008450137175
,Mammalia,43,0.896660523308474,0.163639191538839,0.0300209803890064
,Mammalia,42,0.891912620303065,0.162603864189761,0.0298154536866569
,Mammalia,50,0.888149349512122,0.169556967432127,0.0321409385231008
,Mammalia,53,0.883807366663699,0.166616997150132,0.031163641325624
,Mammalia,61,0.881357007371658,0.181330638841004,0.0358725985462646
,Mammalia,63,0.885728778111101,0.180951537132367,0.0357824652907918
,Mammalia,61,0.889232827169156,0.182708106984201,0.0362993014843683
,Mammalia,63,0.913239082988182,0.15727090636151,0.0289906325099135
,Mammalia,60,0.910537808407703,0.158604614361317,0.0291685233870663
,Mammalia,53,0.915417158417647,0.162365229715795,0.0302908438543601
,Mammalia,40,0.920712067553885,0.151838890404133,0.0272527798280353
,Mammalia,46,0.93226658767822,0.153065810131198,0.0272885309158354
,Mammalia,49,0.928660363741824,0.154458489875194,0.0273810916734375
,Mammalia,51,0.92242745744802,0.156795770059524,0.0277319282083742
,Mammalia,51,0.876506223166407,0.165299920282509,0.0307804688299063
,Mammalia,63,0.884087573261258,0.179072417098402,0.0351031588688966
,Mammalia,61,0.888051646489366,0.177971288859558,0.0346961856419073
,Mammalia,60,0.912323409450953,0.160099339394046,0.0299626657302433
,Mammalia,62,0.908632444860339,0.157314377389103,0.029067453563739
,Mammalia,63,0.907394078354512,0.160349987798791,0.0298954771167756
,Mammalia,61,0.914313696467961,0.156650486435028,0.0285079109258118
,Mammalia,56,0.917101529679211,0.15477205479197,0.0278177104245723
,Mammalia,51,0.92549695849765,0.156522269415689,0.0285572783232821
,Mammalia,46,0.933089333458278,0.153035761666746,0.0274596817825258
,Mammalia,57,0.920486598933305,0.153169251486617,0.0268899188308432
,Mammalia,52,0.900689712902307,0.169710255982961,0.0332654122687372
,Mammalia,49,0.896520541675795,0.164762964629749,0.0313994187071693
,Mammalia,51,0.908630450603788,0.168824637865236,0.0322808934549055
,Mammalia,50,0.907180562494783,0.167302290133877,0.0312447815122508
,Mammalia,45,0.907432731659799,0.171431541185492,0.032539453159149
,Mammalia,44,0.903539603096472,0.167036376844081,0.0312751020634445
,Mammalia,56,0.886932026378321,0.173460588345424,0.0332810489770052
,Mammalia,63,0.885562328259385,0.17601328859447,0.0340827471929709
,Mammalia,62,0.888413141675061,0.177027414064102,0.0343823023985059
,Mammalia,60,0.910409449347024,0.155897617576671,0.0282277128462045
,Mammalia,58,0.917467990993255,0.156869690704393,0.0287345913318795
,Mammalia,51,0.922820732287452,0.153463287038485,0.0277300867888443
,Mammalia,49,0.925474676627811,0.151670242136101,0.0271541637292723
,Mammalia,48,0.923721474391261,0.155246830662229,0.0279318748604016
,Mammalia,52,0.926186532276633,0.151407509555802,0.0263043139997201
,Mammalia,61,0.919130389991893,0.156090149979665,0.0282162697751108
,Mammalia,43,0.895288604306164,0.171049416359133,0.0337727265913857
,Mammalia,44,0.899146522618511,0.170733648488773,0.0336124936063399
,Mammalia,46,0.893721604340699,0.174820617460809,0.0345651863638056
,Mammalia,51,0.896691386459419,0.170899296776033,0.0335832629140687
,Mammalia,52,0.896781544407952,0.171315902315648,0.0337649274086453
,Mammalia,51,0.899234388876382,0.169058695960229,0.0328773175655501
,Mammalia,50,0.903778963363535,0.16893348201046,0.0319459889931278
,Mammalia,57,0.890008290871227,0.1748078194357,0.0336696282439091
